package_id,location_id,latitude,longitude,arrival_hour,arrival_period
1388,172,40.77245454398415,-74.0606655464671,6.497249339460468,6-9 AM
1316,162,40.61825023700533,-73.92463008502737,6.500859266241596,6-9 AM
700,89,40.62878990066961,-73.93152430581728,6.502857648864953,6-9 AM
3787,482,40.72647763892129,-73.992785729263,6.50579714530211,6-9 AM
1429,180,40.67003993017524,-74.05339447996553,6.5256653163174825,6-9 AM
416,51,40.72907709246597,-73.96553146257338,6.52916095951867,6-9 AM
547,68,40.6954366370487,-73.92190157811389,6.529584096016524,6-9 AM
3052,386,40.73659860659309,-73.95773912874117,6.535559367817796,6-9 AM
433,53,40.6379334371184,-73.91389689628397,6.545784391485814,6-9 AM
1802,230,40.63573144465765,-74.05425224366505,6.548513339606451,6-9 AM
3534,447,40.64192993268748,-74.05552465256612,6.548768777886254,6-9 AM
7,1,40.6729680430674,-73.93049430013862,6.550213529560302,6-9 AM
2184,278,40.712292782903525,-73.97206207083713,6.55337715317965,6-9 AM
1587,200,40.67487607968518,-73.91209465662723,6.556940114703729,6-9 AM
548,68,40.6954366370487,-73.92190157811389,6.559314786432764,6-9 AM
3500,442,40.63158386938711,-73.93862115689618,6.560317584693388,6-9 AM
2390,305,40.79145992030882,-74.04432475961636,6.5613728112315055,6-9 AM
2816,357,40.772824014674725,-74.0543031430243,6.564696599307137,6-9 AM
3168,401,40.74131914750847,-73.98340253972708,6.56980423098306,6-9 AM
427,53,40.6379334371184,-73.91389689628397,6.572063161991,6-9 AM
3438,437,40.66136777595055,-74.06658010913426,6.573316868073435,6-9 AM
3162,401,40.74131914750847,-73.98340253972708,6.580017700836157,6-9 AM
3662,465,40.66203050587687,-74.06397894686418,6.581367390070064,6-9 AM
1666,212,40.78892583079978,-74.07157997466005,6.584925599700868,6-9 AM
28,3,40.62417480943507,-73.95421133077386,6.5879485872574355,6-9 AM
1794,230,40.63573144465765,-74.05425224366505,6.589257647616052,6-9 AM
923,114,40.642958147895314,-74.06906835075415,6.592411469579812,6-9 AM
2722,348,40.75182038126523,-74.040814396395,6.597280259807777,6-9 AM
3450,440,40.666195240993176,-74.05129423232194,6.598714847687816,6-9 AM
3550,450,40.63574888702739,-73.92431376096287,6.6041973083816625,6-9 AM
1055,132,40.75654950648179,-73.99424364161612,6.60604700520747,6-9 AM
1827,234,40.75327973361125,-73.99779687725054,6.613345117392819,6-9 AM
2488,319,40.66937291622909,-74.05665533604402,6.617940107630885,6-9 AM
3504,443,40.74306579177887,-73.97671629270658,6.624695425824643,6-9 AM
310,37,40.76371293070307,-73.98495396174793,6.628047970010131,6-9 AM
3716,472,40.77606692880785,-74.05321142788637,6.631116244589507,6-9 AM
1759,226,40.62538192847634,-73.92362592260618,6.632379304650086,6-9 AM
1995,254,40.73786485671484,-73.98280787092074,6.633377827674112,6-9 AM
2507,321,40.79837327337657,-74.05718677573776,6.635237586157259,6-9 AM
3260,413,40.76440213351082,-73.9903813612868,6.635394449644508,6-9 AM
777,99,40.778348580451,-74.04642330367611,6.6361345197246795,6-9 AM
1872,238,40.77143032587678,-73.97942507527505,6.6373418315864186,6-9 AM
3413,434,40.65177453323199,-73.92672491434004,6.640612433651854,6-9 AM
1559,198,40.656731450414405,-74.0578427998858,6.643219448979494,6-9 AM
3456,440,40.666195240993176,-74.05129423232194,6.646077848563825,6-9 AM
566,70,40.68341697417674,-73.92254888787461,6.660549605849434,6-9 AM
975,122,40.63917432046512,-73.92849292126704,6.661835858133633,6-9 AM
439,54,40.65879367475007,-74.07701486088743,6.665916485798848,6-9 AM
1614,204,40.671490834528456,-74.05036757791505,6.667083914244511,6-9 AM
1991,254,40.73786485671484,-73.98280787092074,6.678237213031688,6-9 AM
3718,472,40.77606692880785,-74.05321142788637,6.68260163080939,6-9 AM
1363,168,40.64369891306711,-74.07005545785661,6.6847060904810975,6-9 AM
3473,441,40.74482229202416,-73.96205983712082,6.68601225415381,6-9 AM
3355,424,40.77466890555259,-74.07293640122788,6.696235733598495,6-9 AM
2389,305,40.79145992030882,-74.04432475961636,6.700702083205833,6-9 AM
1974,251,40.7252329888081,-73.96099302373845,6.701438499279193,6-9 AM
2935,371,40.74506492063774,-73.96191765219616,6.7101614275614985,6-9 AM
2436,311,40.61638416522064,-73.9379647933295,6.712449915508152,6-9 AM
684,86,40.77040504749082,-74.05063895513699,6.712629974771633,6-9 AM
3034,385,40.6546853337897,-74.06181512888665,6.716535481210821,6-9 AM
1119,139,40.72891947961021,-73.97347694534331,6.718530509728614,6-9 AM
1077,134,40.755694082978565,-73.98162016609932,6.719622338267834,6-9 AM
876,111,40.676967934990536,-74.0566479980032,6.723604372798625,6-9 AM
1111,138,40.65369327395699,-74.07414798153769,6.725681484776517,6-9 AM
444,55,40.64053315208261,-73.93543473723877,6.729516572998362,6-9 AM
3553,451,40.73004774678992,-73.96575672073901,6.734235238910782,6-9 AM
3191,404,40.62808216568928,-73.92599481935865,6.7399693405343335,6-9 AM
943,117,40.62850559707867,-73.94662158608625,6.740036593564869,6-9 AM
159,19,40.73424154180773,-73.97239775880088,6.750728694493786,6-9 AM
3267,413,40.76440213351082,-73.9903813612868,6.751076188712567,6-9 AM
1019,127,40.7473248151531,-73.98284834977632,6.752899984020894,6-9 AM
3298,415,40.76141245512845,-74.05395486261607,6.755994664932215,6-9 AM
314,38,40.7673420733064,-74.05264628574677,6.757310833032062,6-9 AM
2462,315,40.62390929545961,-73.93644765614202,6.7711880765676264,6-9 AM
3729,473,40.6612261668996,-74.05851010262622,6.7712882681853355,6-9 AM
2673,341,40.639186062769966,-73.94318375815365,6.772895996290588,6-9 AM
1033,129,40.70462995428319,-73.939230046358,6.775862504664117,6-9 AM
1691,215,40.71032628111338,-73.96943813639184,6.778729347825148,6-9 AM
873,111,40.676967934990536,-74.0566479980032,6.779439626235103,6-9 AM
487,59,40.73905227521539,-73.98755584309647,6.786792132899476,6-9 AM
3211,405,40.75398968334997,-73.97217532160111,6.786822965444955,6-9 AM
3012,384,40.77441668535341,-74.07113240366502,6.788086431005806,6-9 AM
1812,232,40.76032447915661,-73.9851289712991,6.789742039554033,6-9 AM
3899,498,40.66602402125048,-74.068339540342,6.790420337081545,6-9 AM
1353,166,40.6508181110411,-74.0606666888528,6.796748498875818,6-9 AM
2002,256,40.64789590253186,-74.08103600923303,6.8045231032347395,6-9 AM
3668,466,40.79110604530455,-74.06847980774117,6.805500228592486,6-9 AM
1955,249,40.77534424360187,-74.0582813411724,6.815995816033068,6-9 AM
467,57,40.62334968693897,-73.94575127105654,6.816921979558106,6-9 AM
2419,309,40.6095805626761,-73.90612072341624,6.821964298409916,6-9 AM
1385,171,40.65533833201825,-74.07301248187277,6.824111445143676,6-9 AM
1303,160,40.75531695510799,-73.99501308995966,6.828508673462698,6-9 AM
1142,142,40.64225104894461,-73.93701529855174,6.8304429233739175,6-9 AM
308,37,40.76371293070307,-73.98495396174793,6.830632944441611,6-9 AM
3563,452,40.632584174070416,-73.91955013537928,6.8344309213467325,6-9 AM
300,36,40.64744355806835,-74.06800475866223,6.835771017095876,6-9 AM
1801,230,40.63573144465765,-74.05425224366505,6.8359291893451095,6-9 AM
74,10,40.69008224914515,-73.93544853413577,6.835939392709834,6-9 AM
2217,283,40.71621483965598,-73.95710939556464,6.841802439713748,6-9 AM
243,29,40.75817286558114,-73.97286110717988,6.842889568776691,6-9 AM
1283,157,40.766140018261055,-73.9803248459049,6.843013496726141,6-9 AM
2969,376,40.74249343537664,-73.97557870024797,6.8438536906591025,6-9 AM
999,126,40.62397952745932,-73.9338940584305,6.8465612240796005,6-9 AM
2271,292,40.62380645962032,-73.93120386376867,6.849853210477732,6-9 AM
2098,270,40.70189504200913,-73.92232721641321,6.853624157030802,6-9 AM
3064,387,40.780978896889565,-74.05318715928563,6.854024216539391,6-9 AM
334,41,40.622584127441925,-73.93605137609217,6.855285506081541,6-9 AM
3381,428,40.69680266411926,-73.90476937945856,6.855559788030144,6-9 AM
584,72,40.79129742045552,-74.0530406308688,6.861114399524738,6-9 AM
1416,177,40.62874613379135,-73.92129030260303,6.866654816727497,6-9 AM
1590,201,40.693540361512326,-73.93235629021179,6.86756233888785,6-9 AM
3359,425,40.64873010220358,-73.92212951702956,6.873589364989872,6-9 AM
1354,166,40.6508181110411,-74.0606666888528,6.879925832341694,6-9 AM
3329,420,40.626881178917216,-73.92819812844944,6.888530296676995,6-9 AM
2396,306,40.66681522154603,-74.0730331431038,6.892950832704841,6-9 AM
2448,312,40.6414867560299,-73.93935511408863,6.893931706487531,6-9 AM
1357,166,40.6508181110411,-74.0606666888528,6.899401582695708,6-9 AM
3080,390,40.73371649048573,-73.98131442175492,6.903526760992077,6-9 AM
3611,459,40.64533136001271,-74.04910941564508,6.906830101489345,6-9 AM
825,106,40.62178589031536,-73.91052672064117,6.909385067835986,6-9 AM
2666,341,40.639186062769966,-73.94318375815365,6.909659351532752,6-9 AM
2858,363,40.6499097946349,-73.92994459311033,6.911205138675298,6-9 AM
1091,136,40.6722136890262,-74.0874418643347,6.911839203722171,6-9 AM
2266,291,40.70059262083511,-73.92997158883476,6.919246348053109,6-9 AM
2451,313,40.62035544119287,-73.95303908148115,6.923037268433846,6-9 AM
2388,305,40.79145992030882,-74.04432475961636,6.923457450078358,6-9 AM
2710,347,40.61370091544829,-73.903868284791,6.928408647265803,6-9 AM
3713,471,40.68939570960861,-73.91369846653033,6.928895430008537,6-9 AM
1498,190,40.64232616202708,-74.04467260056785,6.9293635776272975,6-9 AM
380,46,40.72938784499712,-73.96450642742857,6.935166203386645,6-9 AM
2315,298,40.67243001890348,-73.90991098173133,6.936192133956062,6-9 AM
519,64,40.77491427469012,-74.04470753253509,6.945871013491831,6-9 AM
2117,271,40.73437672873453,-73.97266570565793,6.947319453748488,6-9 AM
2731,350,40.68476803052444,-73.9208800637027,6.950712413161874,6-9 AM
2307,297,40.76490178335304,-74.07022550711102,6.950827865301844,6-9 AM
3089,392,40.77224412380551,-74.05096395310419,6.956451968619014,6-9 AM
187,21,40.6611933505046,-74.05860818514833,6.956926890881284,6-9 AM
2508,321,40.79837327337657,-74.05718677573776,6.966202605587189,6-9 AM
320,39,40.75552968501953,-73.9785550229392,6.966237496749535,6-9 AM
800,102,40.723272449968405,-73.97091512206411,6.970114686346562,6-9 AM
3280,414,40.65503385700076,-74.05623899330472,6.970573841211114,6-9 AM
601,74,40.74481209282378,-73.98037062680712,6.970830657448624,6-9 AM
3886,496,40.77962190848021,-74.05384410622369,6.973314685905199,6-9 AM
882,111,40.676967934990536,-74.0566479980032,6.97402778067018,6-9 AM
29,4,40.64791153787949,-73.94234605676537,6.975990992289793,6-9 AM
3427,436,40.77945859024034,-74.03931188682056,6.981020305488307,6-9 AM
321,39,40.75552968501953,-73.9785550229392,6.982492056533744,6-9 AM
2498,320,40.64819446837409,-74.0789862454269,6.983528513657455,6-9 AM
1034,129,40.70462995428319,-73.939230046358,6.990645194614492,6-9 AM
2965,375,40.75660154749647,-73.96950753499397,6.992744297340586,6-9 AM
2638,335,40.65028329143448,-74.05809344261411,6.998188429531138,6-9 AM
970,121,40.67502352173299,-73.92971376557487,7.002714956088182,6-9 AM
2431,310,40.68863714240674,-73.92914023554569,7.0043671256720375,6-9 AM
409,50,40.77324197744348,-74.03314653895306,7.005591724937703,6-9 AM
66,10,40.69008224914515,-73.93544853413577,7.012845514210884,6-9 AM
918,114,40.642958147895314,-74.06906835075415,7.014802517983496,6-9 AM
1149,143,40.73912932330217,-73.96225064757748,7.016581948016254,6-9 AM
751,95,40.66171386771139,-74.05738296581914,7.023743482878469,6-9 AM
1878,238,40.77143032587678,-73.97942507527505,7.026322862590782,6-9 AM
1224,151,40.7676136975976,-73.98803143442821,7.02734393650414,6-9 AM
1771,228,40.684912209916426,-73.93062960725267,7.027935439567565,6-9 AM
1154,144,40.76434972523485,-74.06338077047988,7.035669428405076,6-9 AM
1480,186,40.746967582910514,-73.98673753497977,7.036025856734664,6-9 AM
296,36,40.64744355806835,-74.06800475866223,7.03700184997159,6-9 AM
3229,409,40.67677271628219,-73.93405794431106,7.041865422917093,6-9 AM
1078,134,40.755694082978565,-73.98162016609932,7.0438242347465,6-9 AM
1652,209,40.76080709021742,-74.07817128185552,7.051561602858485,6-9 AM
643,80,40.654757477003145,-74.05957566847822,7.051880793627542,6-9 AM
3205,404,40.62808216568928,-73.92599481935865,7.056692925212236,6-9 AM
2826,358,40.62110761217016,-73.92919927386487,7.0574431408300535,6-9 AM
1613,204,40.671490834528456,-74.05036757791505,7.062813981651647,6-9 AM
1171,146,40.65531947815765,-74.0618139143933,7.064313875507953,6-9 AM
2611,332,40.64442273564262,-74.04546448379214,7.064391868969166,6-9 AM
2243,287,40.749965300530654,-73.99673991653918,7.064495566629488,6-9 AM
1932,245,40.61926937445209,-73.9344586013936,7.064693050459662,6-9 AM
801,102,40.723272449968405,-73.97091512206411,7.064988917495812,6-9 AM
2236,286,40.69203588394311,-73.92238921898321,7.066318012092186,6-9 AM
3282,414,40.65503385700076,-74.05623899330472,7.068581830384138,6-9 AM
1409,176,40.77954111526118,-74.06179116479677,7.071088031910037,6-9 AM
2201,281,40.63479926478509,-73.94352757970093,7.074419149587433,6-9 AM
3443,438,40.65678990358656,-74.05683395053366,7.074657123729218,6-9 AM
1322,162,40.61825023700533,-73.92463008502737,7.0801513977029344,6-9 AM
1706,217,40.73466668457475,-73.97794573385998,7.081280481424458,6-9 AM
2912,369,40.61727287651214,-73.93493307266701,7.0836481769274355,6-9 AM
983,123,40.659966688378745,-74.05524084769209,7.086706324956865,6-9 AM
2790,355,40.676735367171474,-73.917438783906,7.086880470000614,6-9 AM
303,36,40.64744355806835,-74.06800475866223,7.092809583144226,6-9 AM
3108,394,40.66491133215704,-74.06814763550857,7.099653562137679,6-9 AM
3111,395,40.65648970186669,-74.06760994111343,7.100165725781397,6-9 AM
3855,491,40.64086715518069,-74.07073198926835,7.10025622927782,6-9 AM
111,14,40.69760188719248,-73.92315774203432,7.1031474091783,6-9 AM
2619,333,40.64261183412175,-73.92737274281058,7.104750322185399,6-9 AM
1325,162,40.61825023700533,-73.92463008502737,7.1061215125943855,6-9 AM
3308,417,40.77553136178315,-74.0332259586788,7.113812761516181,6-9 AM
3081,390,40.73371649048573,-73.98131442175492,7.116921295719143,6-9 AM
745,94,40.75813678312954,-73.98263362758085,7.119755374888021,6-9 AM
1512,192,40.75550833005317,-74.04424023633625,7.121763141038441,6-9 AM
2887,367,40.6920848890373,-73.93242525416974,7.125964037319042,6-9 AM
2951,373,40.61792163117144,-73.91441312781676,7.127463657023823,6-9 AM
